Emp ID,Name Prefix,First Name,Middle Initial,Last Name,Gender,E Mail,Father's Name,Mother's Name,Mother's Maiden Name,Date of Birth,Time of Birth,Weight in Kgs.,Date of Joining,Salary,Last % Hike,Place Name,County,City,State,Region
208375,Ms.,Kenya,A,Merrill,F,kenya.merrill@apple.com,Dante Merrill,Corine Merrill,Mosley,03/01/1980,10:55:18 AM,59,3/31/2006,124374,24%,House Springs,Jefferson,House Springs,MO,Midwest
931551,Mr.,Laurence,Y,Camacho,M,laurence.camacho@gmail.com,Pablo Camacho,April Camacho,Cooper,03/10/1989,7:56:33 AM,51,02/01/2015,78330,10%,Norvelt,Westmoreland,Norvelt,PA,Northeast
317525,Ms.,Shirley,Q,Potter,F,shirley.potter@yahoo.ca,Nickolas Potter,Alba Potter,Shelton,1/31/1986,10:18:02 PM,47,3/17/2013,131453,7%,Scandia,Washington,Scandia,MN,Midwest
993099,Mr.,Ricky,Z,Snider,M,ricky.snider@gmail.com,Mitchell Snider,Liliana Snider,Massey,6/29/1959,6:53:05 AM,58,02/12/1981,57113,26%,Hector,Schuyler,Hector,NY,Northeast
854776,Hon.,Jerry,X,Jacobs,F,jerry.jacobs@gmail.com,Vance Jacobs,Arlene Jacobs,Christian,7/28/1985,1:24:52 PM,42,8/18/2014,55042,8%,Knoxville,Knox,Knoxville,TN,South
437878,Ms.,Melva,U,Payne,F,melva.payne@bellsouth.net,Gail Payne,Petra Payne,Livingston,03/12/1978,8:36:17 AM,56,3/13/2000,166520,18%,Represa,Sacramento,Represa,CA,West
350842,Mr.,Josef,V,Lamb,M,josef.lamb@gmail.com,Jerald Lamb,Melva Lamb,Serrano,12/16/1973,8:44:01 AM,85,08/05/2004,106297,14%,Creola,Mobile,Creola,AL,South
125134,Mrs.,Ellen,L,Bird,F,ellen.bird@sbcglobal.net,Dominique Bird,Aline Bird,Glass,03/01/1969,7:46:20 AM,51,07/07/2002,94337,4%,Hurt,Pittsylvania,Hurt,VA,South
651597,Ms.,Lydia,M,Lindsey,F,lydia.lindsey@comcast.net,Clair Lindsey,Velma Lindsey,Morton,07/01/1972,9:06:41 PM,55,9/28/2001,98099,13%,Crystal,Pembina,Crystal,ND,Midwest
801970,Ms.,Becky,H,Bolton,F,becky.bolton@gmail.com,Gerardo Bolton,Sheryl Bolton,Thomas,8/18/1972,7:11:12 PM,40,8/27/2015,93169,0%,Bloomington,McLean,Bloomington,IL,Midwest
217117,Drs.,Edna,X,Petersen,F,edna.petersen@gmail.com,Jerald Petersen,Nelda Petersen,Adams,4/29/1958,5:01:19 AM,55,07/07/2000,198888,20%,Allen Park,Allen Park,Allen Park,MI,Midwest
539548,Hon.,Yong,V,Poole,M,yong.poole@sbcglobal.net,Charley Poole,Cheri Poole,Daugherty,7/26/1982,4:45:08 PM,50,11/26/2013,78951,18%,Holland,Lucas,Holland,OH,Midwest
479754,Drs.,Shannon,V,Singleton,F,shannon.singleton@yahoo.co.in,Joseph Singleton,Yesenia Singleton,Donaldson,1/27/1960,11:02:56 PM,49,3/23/1987,197109,5%,Glenville,Jackson,Glenville,NC,South
992197,Mr.,Benny,Y,Smith,M,benny.smith@gmail.com,Art Smith,Caitlin Smith,Armstrong,9/22/1988,2:50:56 PM,86,9/13/2013,157586,25%,Gold Hill,Jackson,Gold Hill,OR,West
844571,Hon.,Rhea,X,Faulkner,F,rhea.faulkner@charter.net,Young Faulkner,Arline Faulkner,Santiago,05/09/1968,8:30:38 PM,47,08/12/1995,81301,17%,Rock Rapids,Lyon,Rock Rapids,IA,Midwest
618339,Mr.,Tracy,G,Sparks,M,tracy.sparks@hotmail.co.uk,Orval Sparks,Lorrie Sparks,Wynn,06/07/1989,4:21:21 AM,63,8/18/2011,84715,10%,Numidia,Columbia,Numidia,PA,Northeast
804360,Mr.,Wilburn,O,Atkins,M,wilburn.atkins@btinternet.com,Alfred Atkins,Allie Atkins,Mccarthy,11/25/1972,12:47:03 AM,63,3/25/2013,140792,3%,Brussels,Calhoun,Brussels,IL,Midwest
335435,Mr.,Frank,Y,Larson,M,frank.larson@charter.net,Forest Larson,Tammie Larson,Buchanan,2/15/1975,10:40:56 PM,76,12/11/2001,163607,26%,Burbank,Walla Walla,Burbank,WA,West
308129,Mr.,Barton,U,Mullen,M,barton.mullen@apple.com,Gilberto Mullen,Carol Mullen,Padilla,6/30/1970,12:12:32 AM,62,11/11/2004,112027,4%,Miami,Miami-Dade,Miami,FL,South
192292,Dr.,Max,D,Barrera,M,max.barrera@shell.com,Newton Barrera,Latonya Barrera,Nichols,8/19/1960,4:00:11 AM,66,02/03/1999,46171,16%,Preston,New London,Preston,CT,Northeast
410844,Mr.,Eliseo,Q,Wilkerson,M,eliseo.wilkerson@hotmail.com,Gino Wilkerson,Ruthie Wilkerson,Freeman,08/12/1982,12:04:03 AM,74,2/27/2017,135526,24%,Wind Gap,Northampton,Wind Gap,PA,Northeast
530958,Mrs.,Lynne,Y,Vinson,F,lynne.vinson@hotmail.com,Doyle Vinson,Ilene Vinson,Castillo,3/30/1988,2:10:49 AM,58,4/25/2012,102102,9%,South Colby,Kitsap,South Colby,WA,West
232194,Ms.,Maude,F,Jackson,F,maude.jackson@sbcglobal.net,Cedric Jackson,Jeannine Jackson,Nixon,11/28/1965,2:34:25 AM,50,7/29/2012,88456,17%,Westfield,Hampden,Westfield,MA,Northeast
888196,Mrs.,Kathryn,U,Sargent,F,kathryn.sargent@aol.com,Jackie Sargent,Frieda Sargent,Marshall,7/25/1984,8:50:36 AM,49,03/05/2010,141141,8%,West Chesterfield,Cheshire,West Chesterfield,NH,Northeast
696612,Hon.,Dan,A,William,M,dan.william@gmail.com,Darwin William,Meredith William,Roberson,4/22/1966,6:33:08 PM,81,4/19/2014,137843,30%,Benoit,Bayfield,Benoit,WI,Midwest
775434,Ms.,Tanisha,A,Lester,F,tanisha.lester@ibm.com,Leroy Lester,Roxie Lester,Hurst,12/11/1977,1:30:53 AM,47,12/07/2001,73471,21%,Osgood,Ripley,Osgood,IN,Midwest
860093,Mrs.,Kitty,L,Clay,F,kitty.clay@yahoo.ca,Gilbert Clay,Wanda Clay,Gonzalez,12/25/1970,7:18:49 AM,41,1/24/2003,119388,24%,Flagstaff,Coconino,Flagstaff,AZ,West
476072,Hon.,Kent,U,Jackson,M,kent.jackson@exxonmobil.com,Clifford Jackson,Hester Jackson,Adams,11/05/1974,12:52:01 AM,88,2/21/1996,93228,22%,Nitro,Kanawha,Nitro,WV,South
407160,Ms.,Ashlee,A,Gardner,F,ashlee.gardner@gmail.com,Theodore Gardner,Liliana Gardner,Mercer,1/13/1965,4:53:32 PM,52,02/08/2015,186933,8%,Corpus Christi,Nueces,Corpus Christi,TX,South
221262,Hon.,Felecia,B,Sparks,F,felecia.sparks@gmail.com,Santos Sparks,Jeannine Sparks,Luna,11/21/1962,10:24:59 AM,44,10/08/2007,90146,2%,Woodland,Northampton,Woodland,NC,South
790187,Mr.,Horace,N,Rasmussen,M,horace.rasmussen@gmail.com,Randal Rasmussen,Stephanie Rasmussen,Campbell,11/11/1958,9:37:50 AM,67,8/15/2012,97528,3%,Jim Falls,Chippewa,Jim Falls,WI,Midwest
771945,Mr.,Rickie,J,Gilmore,M,rickie.gilmore@gmail.com,Jerome Gilmore,Alissa Gilmore,Benton,8/17/1962,10:18:14 PM,71,10/19/1999,114318,16%,Mc Lean,Tompkins,Mc Lean,NY,Northeast
372188,Ms.,Maria,F,Chavez,F,maria.chavez@gmail.com,Alton Chavez,Emily Chavez,Solomon,05/10/1986,2:58:42 AM,42,05/09/2017,137142,25%,Karns City,Butler,Karns City,PA,Northeast
657125,Mrs.,Michael,C,West,F,michael.west@aol.com,Solomon West,Diane West,Clements,02/09/1972,9:03:27 AM,56,12/07/1999,79089,22%,Cleveland,Bradley,Cleveland,TN,South
489761,Ms.,Paula,T,Pacheco,F,paula.pacheco@rediffmail.com,Trey Pacheco,Jeanne Pacheco,Calhoun,11/15/1995,12:36:51 PM,42,3/30/2017,171987,11%,Los Angeles,Los Angeles,Los Angeles,CA,West
651738,Mr.,Rick,V,Sawyer,M,rick.sawyer@earthlink.net,Monty Sawyer,Evelyn Sawyer,Cooley,03/09/1960,4:12:34 PM,55,1/27/1993,127075,12%,Spartanburg,Spartanburg,Spartanburg,SC,South
463929,Mr.,Ramiro,N,Rojas,M,ramiro.rojas@ntlworld.com,Clement Rojas,Taylor Rojas,Brady,11/02/1984,7:34:35 PM,70,07/06/2006,70471,18%,Newton Center,Middlesex,Newton Center,MA,Northeast
521878,Dr.,Benny,G,Stephenson,M,benny.stephenson@apple.com,Octavio Stephenson,Tanisha Stephenson,Hendrix,07/04/1986,11:22:30 AM,71,12/23/2015,84296,23%,Burke,Franklin,Burke,NY,Northeast
697802,Ms.,Beryl,K,Nelson,F,beryl.nelson@gmail.com,Ed Nelson,Janelle Nelson,Peters,03/02/1988,4:55:35 AM,42,7/17/2010,140782,24%,Rockford,Spokane,Rockford,WA,West
842936,Ms.,Bernice,T,Conrad,F,bernice.conrad@aol.com,Edwardo Conrad,Marian Conrad,Bryant,5/29/1980,4:16:17 AM,40,08/02/2002,147448,1%,Shawnee Mission,Johnson,Shawnee Mission,KS,Midwest
333260,Mr.,Bud,M,Knowles,M,bud.knowles@hotmail.com,Adolph Knowles,Audra Knowles,Key,07/07/1959,3:03:15 PM,63,10/27/2007,109080,13%,Trevorton,Northumberland,Trevorton,PA,Northeast
696218,Mrs.,Anita,Q,Pratt,F,anita.pratt@gmail.com,Jefferson Pratt,Regina Pratt,Burris,5/17/1958,10:28:41 PM,47,1/21/2001,189291,5%,Sutherlin,Douglas,Sutherlin,OR,West
161109,Hon.,Kareem,R,Fuentes,M,kareem.fuentes@hotmail.com,Caleb Fuentes,Pauline Fuentes,Owen,1/22/1974,9:43:16 PM,69,10/21/2001,163337,25%,Washington,District of Columbia,Washington,DC,South
938475,Mr.,Curtis,V,Hoover,M,curtis.hoover@gmail.com,Sherman Hoover,Laverne Hoover,Davis,4/28/1978,4:02:18 PM,72,09/11/2011,67164,8%,Kingsford Heights,LaPorte,Kingsford Heights,IN,Midwest
368041,Ms.,Tamika,W,Rosa,F,tamika.rosa@walmart.com,Andy Rosa,Nannie Rosa,Silva,05/10/1973,11:27:47 AM,46,10/25/2009,107782,28%,Milwaukee,Milwaukee,Milwaukee,WI,Midwest
738794,Mr.,Carmelo,S,Scott,M,carmelo.scott@yahoo.co.uk,Johnnie Scott,Rosanne Scott,Medina,10/09/1986,10:24:49 PM,61,01/12/2011,159630,5%,Dallas,Dallas,Dallas,TX,South
703738,Drs.,Rebecca,W,Moon,F,rebecca.moon@rediffmail.com,Dillon Moon,Diane Moon,Koch,08/06/1987,11:48:10 AM,52,12/26/2015,72982,13%,Asbury,Warren,Asbury,NJ,Northeast
188409,Ms.,Pearlie,M,Bryant,F,pearlie.bryant@gmail.com,Vito Bryant,Kari Bryant,Tillman,07/09/1987,6:07:04 AM,49,12/31/2008,116234,15%,Hampton,Windham,Hampton,CT,Northeast
206997,Mr.,Donovan,P,Russo,M,donovan.russo@hotmail.com,Benjamin Russo,Merle Russo,Byrd,11/22/1977,6:45:21 PM,69,4/26/2000,186548,1%,Jackson,Hinds,Jackson,MS,South
677871,Mr.,Robt,R,Ramsey,M,robt.ramsey@comcast.net,Rusty Ramsey,James Ramsey,Rowe,3/24/1986,9:09:52 AM,76,6/20/2009,85402,21%,Moscow,Muscatine,Moscow,IA,Midwest
963113,Mrs.,Lacy,V,Rowe,F,lacy.rowe@gmail.com,Roger Rowe,Callie Rowe,Mason,02/12/1961,3:04:16 AM,42,10/08/1997,169456,19%,Jackson,Jackson,Jackson,MI,Midwest
291577,Mrs.,Rosemary,K,Vaughn,F,rosemary.vaughn@aol.com,Damien Vaughn,Marcia Vaughn,Lamb,9/24/1983,10:59:46 PM,53,1/24/2012,85449,6%,Scarsdale,Westchester,Scarsdale,NY,Northeast
142501,Dr.,Lon,R,Martin,M,lon.martin@hotmail.co.uk,Royal Martin,Bonita Martin,Zamora,08/05/1988,12:30:37 PM,53,10/24/2011,183005,9%,Hyattsville,Prince George's,Hyattsville,MD,South
358556,Ms.,Grace,H,Dejesus,F,grace.dejesus@yahoo.co.uk,Marcos Dejesus,Sharlene Dejesus,Carroll,1/25/1979,8:51:23 PM,40,02/01/2000,103726,30%,Radisson,Sawyer,Radisson,WI,Midwest
126137,Dr.,Felix,S,Haynes,M,felix.haynes@aol.com,Ben Haynes,Geraldine Haynes,Shannon,08/12/1978,11:11:20 AM,87,1/13/2003,131397,29%,Bejou,Mahnomen,Bejou,MN,Midwest
409492,Drs.,Beatriz,L,Pugh,F,beatriz.pugh@aol.com,Roscoe Pugh,Madeline Pugh,Bates,04/12/1982,8:39:44 AM,48,2/13/2011,188881,0%,Tiger,Rabun,Tiger,GA,South
967793,Ms.,Louisa,N,Wallace,F,louisa.wallace@shaw.ca,Roland Wallace,Pearl Wallace,Byrd,06/11/1987,12:31:17 PM,52,11/19/2009,104936,0%,Short Creek,Harrison,Short Creek,OH,Midwest
790017,Prof.,Aubrey,A,Myers,M,aubrey.myers@hotmail.com,Kenneth Myers,Janice Myers,Farmer,12/27/1958,1:17:57 PM,57,3/15/2005,161252,26%,Summerville,Dorchester,Summerville,SC,South
998638,Ms.,Reyna,Y,Mccoy,F,reyna.mccoy@hotmail.com,Cyrus Mccoy,Clara Mccoy,Horne,5/22/1983,9:27:03 PM,42,9/21/2016,48857,17%,Peridot,Gila,Peridot,AZ,West
402452,Dr.,Rusty,U,Fletcher,M,rusty.fletcher@gmail.com,Mauro Fletcher,Cherie Fletcher,Lyons,08/09/1979,8:52:07 AM,51,07/08/2013,46383,20%,Churchs Ferry,Ramsey,Churchs Ferry,ND,Midwest
490868,Prof.,Houston,R,Morris,M,houston.morris@verizon.net,Jason Morris,Gracie Morris,Klein,5/19/1981,12:58:59 AM,83,10/02/2012,142782,29%,Teterboro,Teterboro,Teterboro,NJ,Northeast
381597,Hon.,Edwardo,C,Stone,M,edwardo.stone@gmail.com,Dudley Stone,Rosemary Stone,Graves,07/05/1988,1:36:05 AM,60,11/13/2016,136662,26%,East Homer,Cortland,East Homer,NY,Northeast
852587,Prof.,Clifton,H,Langley,M,clifton.langley@verizon.net,Shelby Langley,Marylou Langley,Delaney,06/07/1992,12:03:36 AM,53,01/07/2017,55791,14%,Washington,District of Columbia,Washington,DC,South
732315,Drs.,Amparo,I,Campos,F,amparo.campos@gmail.com,Karl Campos,Milagros Campos,Erickson,10/04/1972,9:30:47 AM,47,01/10/2016,106090,14%,Oceanside,San Diego,Oceanside,CA,West
937260,Mrs.,Martha,O,Schmidt,F,martha.schmidt@aol.com,Ronnie Schmidt,Allison Schmidt,Talley,11/02/1982,12:41:24 AM,55,3/28/2009,82136,3%,San Juan Capistrano,Orange,San Juan Capistrano,CA,West
290034,Mrs.,Charmaine,D,Hawkins,F,charmaine.hawkins@yahoo.com,Don Hawkins,Jan Hawkins,Madden,08/07/1984,7:19:08 PM,50,12/31/2012,163170,22%,Choudrant,Lincoln,Choudrant,LA,South
273325,Ms.,Jayne,L,Thomas,F,jayne.thomas@hotmail.com,Harry Thomas,Madge Thomas,Boyer,01/09/1960,12:26:20 AM,50,03/05/1981,162559,28%,Salineville,Columbiana,Salineville,OH,Midwest
809726,Dr.,Bryce,I,Cox,M,bryce.cox@gmail.com,Hugo Cox,Dora Cox,Armstrong,11/20/1978,7:06:33 AM,58,4/24/2004,66919,1%,Cerro Gordo,Piatt,Cerro Gordo,IL,Midwest
575035,Mrs.,Beatrice,M,Lawson,F,beatrice.lawson@hotmail.com,Vaughn Lawson,Alicia Lawson,Ashley,3/26/1990,8:43:37 PM,52,01/08/2017,196252,26%,Louisville,Jefferson,Louisville,KY,South
211129,Mr.,Alphonse,X,Torres,M,alphonse.torres@btinternet.com,Vincent Torres,Melissa Torres,Mckinney,01/07/1972,9:32:45 PM,72,5/26/2002,191018,9%,Portland,Northampton,Portland,PA,Northeast
673451,Drs.,Rae,R,Peck,F,rae.peck@gmail.com,Rico Peck,Shari Peck,Whitney,1/23/1992,2:59:46 AM,43,3/15/2016,128429,3%,Saint Louis,St. Louis,Saint Louis,MO,Midwest
230226,Ms.,Dona,F,Maxwell,F,dona.maxwell@gmail.com,Elias Maxwell,Melva Maxwell,Noble,10/09/1976,12:46:32 PM,58,06/11/2014,61066,2%,Shanks,Hampshire,Shanks,WV,South
673126,Dr.,David,D,Meyer,M,david.meyer@shaw.ca,Eloy Meyer,Lola Meyer,Mcfadden,6/27/1968,6:06:44 PM,86,11/07/2001,98537,5%,Pickerington,Fairfield,Pickerington,OH,Midwest
615857,Drs.,Clara,H,Harrington,F,clara.harrington@gmail.com,Chuck Harrington,Jaime Harrington,Trujillo,11/15/1985,12:26:18 PM,43,11/17/2006,69981,10%,Minneapolis,Hennepin,Minneapolis,MN,Midwest
251151,Dr.,Harlan,V,Vaughan,M,harlan.vaughan@bp.com,Clarence Vaughan,Sheena Vaughan,Blanchard,10/29/1975,10:57:50 AM,61,4/30/1999,174076,5%,Salinas,Monterey,Salinas,CA,West
232585,Ms.,Wanda,X,Lester,F,wanda.lester@gmail.com,Desmond Lester,Jane Lester,Cherry,4/15/1965,2:15:51 AM,54,6/30/1995,116510,15%,Albany,Linn,Albany,OR,West
237448,Drs.,Keri,Y,Buchanan,F,keri.buchanan@hotmail.co.uk,Roland Buchanan,Angelita Buchanan,Young,6/16/1985,1:54:41 AM,48,04/09/2009,195057,9%,Hamshire,Jefferson,Hamshire,TX,South
764254,Mr.,Wilfred,R,Charles,M,wilfred.charles@btinternet.com,Eddy Charles,Mara Charles,Tanner,3/13/1974,6:02:42 AM,67,1/25/2017,151869,30%,East Dennis,Barnstable,East Dennis,MA,Northeast
837427,Mr.,Lynn,M,Howe,M,lynn.howe@gmail.com,Hector Howe,Mabel Howe,Greer,3/19/1989,8:38:22 AM,57,12/16/2015,134078,10%,Neoga,Cumberland,Neoga,IL,Midwest
934912,Hon.,Faye,Y,Mercer,F,faye.mercer@yahoo.com,Doyle Mercer,Bonita Mercer,Dixon,11/25/1982,2:22:36 PM,49,12/01/2005,139511,28%,Rome City,Noble,Rome City,IN,Midwest
747004,Mr.,Bennie,D,Melendez,M,bennie.melendez@yahoo.com,Augustine Melendez,Avis Melendez,Bird,7/23/1958,7:33:26 AM,53,07/09/1987,137031,16%,Luther,Boone,Luther,IA,Midwest
497086,Mr.,Scotty,H,Ellis,M,scotty.ellis@hotmail.com,Darwin Ellis,Ann Ellis,Puckett,4/25/1973,6:08:30 PM,77,08/05/1994,173017,4%,Austin,Travis,Austin,TX,South
743314,Mr.,Grady,J,Herman,M,grady.herman@yahoo.ca,Rufus Herman,Jacquelyn Herman,Cooper,06/10/1969,9:46:48 AM,70,8/25/1990,89423,14%,South Carrollton,Muhlenberg,South Carrollton,KY,South
570767,Mrs.,Eula,L,Aguirre,F,eula.aguirre@exxonmobil.com,Howard Aguirre,Lucia Aguirre,Webster,3/28/1971,1:33:55 PM,41,04/08/2002,97109,4%,Holstein,Adams,Holstein,NE,Midwest
445556,Ms.,Nita,Q,Adams,F,nita.adams@hotmail.com,Rodger Adams,Misty Adams,Sosa,02/02/1986,4:20:15 PM,45,08/11/2009,193337,10%,Laporte,Larimer,Laporte,CO,West
471961,Dr.,Zachery,D,Harvey,M,zachery.harvey@walmart.com,Deon Harvey,Aline Harvey,Hyde,6/13/1971,2:33:10 PM,67,05/11/2005,96795,9%,Fort Madison,Lee,Fort Madison,IA,Midwest
273769,Dr.,Scot,C,Faulkner,M,scot.faulkner@bp.com,Landon Faulkner,Catalina Faulkner,Christensen,5/22/1966,11:13:13 AM,56,5/25/2001,80002,17%,Watsontown,Northumberland,Watsontown,PA,Northeast
280832,Mrs.,Mia,S,Joseph,F,mia.joseph@hotmail.co.uk,Sergio Joseph,Dorothy Joseph,Burnett,6/20/1989,4:41:28 PM,54,6/16/2017,79628,9%,Show Low,Navajo,Show Low,AZ,West
411066,Mr.,Hung,M,Herman,M,hung.herman@gmail.com,Dominic Herman,Minerva Herman,Chavez,12/13/1976,7:15:20 PM,66,11/08/2014,103007,18%,Sanford,Lee,Sanford,NC,South
843879,Ms.,Genevieve,V,Bradshaw,F,genevieve.bradshaw@gmail.com,Chance Bradshaw,Dale Bradshaw,Lott,03/04/1967,2:38:34 PM,51,11/10/1990,196104,16%,Greenfield,Franklin,Greenfield,MA,Northeast
352677,Mr.,Alec,G,Brown,M,alec.brown@cox.net,Leland Brown,Angel Brown,Baldwin,3/17/1967,12:56:30 AM,58,12/10/2006,177116,0%,Kings Beach,Placer,Kings Beach,CA,West
237902,Mr.,Pasquale,N,Knight,M,pasquale.knight@yahoo.co.uk,Jaime Knight,Lauri Knight,Maxwell,12/15/1960,6:19:09 AM,82,12/24/1992,83170,23%,Reform,Reform,Reform,MS,South
180696,Mrs.,Sheri,L,Whitley,F,sheri.whitley@bp.com,Rupert Whitley,Bridget Whitley,Clements,12/06/1981,7:01:43 PM,45,08/05/2012,47731,9%,Cedar Rapids,Linn,Cedar Rapids,IA,Midwest
168016,Prof.,Mauro,D,Marshall,M,mauro.marshall@gmail.com,Malcolm Marshall,Lacey Marshall,Roth,11/23/1988,1:00:51 AM,51,05/02/2010,55874,25%,Charlotte,Mecklenburg,Charlotte,NC,South
481176,Ms.,Cristina,K,Grimes,F,cristina.grimes@yahoo.com,Santiago Grimes,Rosanne Grimes,Jimenez,10/07/1993,9:03:54 PM,42,9/23/2015,115968,16%,Virginia Beach,Virginia Beach (city),Virginia Beach,VA,South
438561,Mr.,Raul,M,Frost,M,raul.frost@hotmail.com,Terence Frost,Gwen Frost,Chaney,7/28/1965,12:55:57 PM,52,02/02/2009,152121,16%,Veradale,Spokane,Veradale,WA,West
709146,Hon.,Amparo,R,Dixon,F,amparo.dixon@charter.net,Laurence Dixon,Jeanette Dixon,Stout,05/11/1979,7:24:21 AM,57,3/27/2014,64356,7%,Pierce City,Lawrence,Pierce City,MO,Midwest
746945,Mr.,Efrain,D,Carney,M,efrain.carney@yahoo.com,Emery Carney,Madge Carney,Rose,6/17/1958,4:27:27 PM,62,12/15/2014,175570,12%,Saint Louis,St. Louis (city),Saint Louis,MO,Midwest
473773,Mr.,Stacey,O,Workman,M,stacey.workman@gmail.com,Sonny Workman,Lauren Workman,Wise,3/26/1966,9:23:43 PM,67,4/23/1994,88171,22%,Thorp,Clark,Thorp,WI,Midwest
828174,Dr.,Leon,T,Mcgowan,M,leon.mcgowan@hotmail.com,Joesph Mcgowan,Dena Mcgowan,Mcmillan,05/11/1986,12:33:07 PM,67,9/29/2007,81646,2%,Meadowlands,St. Louis,Meadowlands,MN,Midwest
438094,Mrs.,Vonda,Z,Johns,F,vonda.johns@aol.com,Allan Johns,Valarie Johns,Short,07/09/1972,7:42:27 AM,47,8/22/2006,137384,6%,Oakland,Alameda,Oakland,CA,West
866744,Dr.,Jorge,H,Wright,M,jorge.wright@cox.net,Steve Wright,Susanne Wright,Chapman,6/14/1983,4:19:24 AM,84,8/18/2016,91684,24%,Wilmar,Drew,Wilmar,AR,South
638900,Drs.,Brandy,B,Bean,F,brandy.bean@ntlworld.com,Mitchell Bean,Krista Bean,Yang,5/20/1995,3:01:17 AM,41,09/11/2016,134242,27%,Sunnyside,Carbon,Sunnyside,UT,West
759226,Ms.,Lakeisha,S,Bowman,F,lakeisha.bowman@hotmail.com,Marshall Bowman,Irma Bowman,Montgomery,12/30/1967,2:43:39 AM,42,2/21/1989,120192,2%,Vanderbilt Beach,Collier,Vanderbilt Beach,FL,South
476750,Drs.,Ernestine,C,Lambert,F,ernestine.lambert@msn.com,Houston Lambert,Wilma Lambert,Keith,3/13/1970,11:37:06 AM,48,10/02/2009,171471,9%,Wayside,Armstrong,Wayside,TX,South
588664,Mr.,Julius,H,Gardner,M,julius.gardner@btinternet.com,Emory Gardner,Eva Gardner,Montgomery,12/02/1986,6:51:51 PM,71,6/20/2012,60243,17%,Meigs,Thomas,Meigs,GA,South
403910,Ms.,Naomi,I,Jacobs,F,naomi.jacobs@hotmail.com,Joe Jacobs,Ollie Jacobs,Cabrera,5/14/1973,8:20:13 AM,43,7/25/2000,56103,21%,Greensboro,Guilford,Greensboro,NC,South
449655,Mr.,Sydney,I,Frederick,M,sydney.frederick@bellsouth.net,Jimmie Frederick,Josefina Frederick,Mathis,03/07/1992,8:24:54 AM,71,11/10/2016,111989,17%,Bray,Stephens,Bray,OK,South
226863,Mr.,Clifton,E,Tyson,M,clifton.tyson@gmail.com,Basil Tyson,Maryanne Tyson,Terry,2/23/1967,10:17:08 AM,77,07/08/1993,163933,13%,New York City,New York,New York City,NY,Northeast
651910,Mrs.,Consuelo,J,Hamilton,F,consuelo.hamilton@gmail.com,Randall Hamilton,Ashley Hamilton,Valenzuela,9/29/1960,6:59:56 AM,47,5/30/2006,59303,22%,Fortville,Hancock,Fortville,IN,Midwest
717861,Mr.,Aldo,E,Jarvis,M,aldo.jarvis@aol.com,Vance Jarvis,Allison Jarvis,Whitney,12/14/1982,10:05:57 AM,54,8/20/2008,169588,20%,Chemung,Chemung,Chemung,NY,Northeast
885624,Mrs.,Deidre,M,Anthony,F,deidre.anthony@yahoo.co.uk,Chuck Anthony,Socorro Anthony,Pennington,4/28/1985,12:34:32 AM,47,3/13/2014,119545,10%,Napoleon,Ripley,Napoleon,IN,Midwest
341048,Ms.,Maura,T,Delaney,F,maura.delaney@yahoo.com,Dante Delaney,Marla Delaney,Austin,8/17/1963,10:31:16 PM,43,12/02/1999,97239,7%,Columbus,Platte,Columbus,NE,Midwest
709748,Hon.,Claudine,X,Landry,F,claudine.landry@cox.net,Carroll Landry,Lakeisha Landry,Schultz,02/07/1985,3:22:41 AM,54,6/29/2016,111452,8%,Nottawa,St. Joseph,Nottawa,MI,Midwest
454287,Drs.,Silvia,H,Ortega,F,silvia.ortega@hotmail.com,Bryan Ortega,Yvette Ortega,Ellis,3/25/1966,6:52:20 AM,50,04/01/2001,176930,15%,Islip Terrace,Suffolk,Islip Terrace,NY,Northeast
390973,Ms.,Gilda,N,Dillon,F,gilda.dillon@msn.com,Hugo Dillon,Jasmine Dillon,Fox,11/17/1971,9:38:41 AM,52,1/22/1998,126153,19%,Indianapolis,Marion,Indianapolis,IN,Midwest
570009,Drs.,Mai,R,Jennings,F,mai.jennings@gmail.com,Antony Jennings,Marissa Jennings,Buckley,11/04/1984,3:24:24 AM,43,02/01/2007,191519,2%,Beatty,Klamath,Beatty,OR,West
454506,Drs.,Cecilia,Y,Dawson,F,cecilia.dawson@yahoo.com,Randall Dawson,Minerva Dawson,Ferguson,2/19/1975,12:29:30 AM,42,6/21/1999,166310,25%,Fort Wainwright,Fairbanks North Star,Fort Wainwright,AK,West
147313,Mr.,Wilburn,U,Rowe,M,wilburn.rowe@yahoo.com,Johnny Rowe,April Rowe,Barber,12/13/1977,12:47:47 AM,58,10/31/2015,159272,25%,North Turner,Androscoggin,North Turner,ME,Northeast
307771,Mr.,Delbert,I,Cooley,M,delbert.cooley@shell.com,Jerrod Cooley,Miriam Cooley,Skinner,11/27/1976,5:24:23 AM,65,5/17/2016,98383,29%,Palm Desert,Riverside,Palm Desert,CA,West
498653,Dr.,Vincent,P,Case,M,vincent.case@yahoo.com,Guillermo Case,Maura Case,Pate,7/19/1983,7:07:15 PM,55,10/08/2007,77053,13%,Charlotte,Dickson,Charlotte,TN,South
964798,Prof.,Orlando,M,Wilkerson,M,orlando.wilkerson@hotmail.com,Omar Wilkerson,Caitlin Wilkerson,Montgomery,04/05/1973,6:17:33 AM,65,12/20/2009,183026,24%,Burlington,Alfalfa,Burlington,OK,South
